accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001193125-08-245214,2008-11-28,2008-12-29,2008-11-28T16:38:09.000Z,34,PRE 14A,001-33653,081220578,,347262,0,0,dpre14a.htm,PRELIMINARY PROXY STATEMENT
0000035527-08-000083,2008-11-17,2008-11-07,2008-11-17T16:47:59.000Z,,3,,,,6886,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
0000950152-08-009338,2008-11-14,2008-09-30,2008-11-17T08:58:19.000Z,34,13F-HR,028-03158,081194080,,1166199,0,0,l34540ae13fvhr.txt,FORM 13F-HR
0000035527-08-000082,2008-11-14,2008-11-14,2008-11-14T14:59:26.000Z,,4,,,,4928,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001193125-08-233761,2008-11-12,2008-11-07,2008-11-12T16:50:36.000Z,34,8-K,001-33653,081181482,"1.01,5.02,9.01",108387,0,0,d8k.htm,CURRENT REPORT
0001193125-08-233728,2008-11-12,,2008-11-12T15:58:11.000Z,34,15-12G,000-08076,081180835,,10745,0,0,d1512g.htm,FORM 15
0001193125-08-229815,2008-11-07,2008-09-30,2008-11-07T14:51:43.000Z,34,10-Q,001-33653,081170753,,2218717,0,0,d10q.htm,QUARTERLY REPORT
0001193125-08-229423,2008-11-07,2008-11-07,2008-11-07T11:33:15.000Z,34,8-K,001-33653,081169520,"7.01,9.01",1300904,0,0,d8k.htm,CURRENT REPORT
0001193125-08-217792,2008-10-28,2008-10-28,2008-10-28T13:46:04.000Z,34,8-K,001-33653,081144281,"7.01,9.01",102003,0,0,d8k.htm,CURRENT REPORT
0001193125-08-216986,2008-10-27,2008-10-26,2008-10-27T17:02:18.000Z,34,8-K,001-33653,081142845,"7.01,9.01",101108,0,0,d8k.htm,CURRENT REPORT
0001193125-08-213215,2008-10-21,2008-10-21,2008-10-21T06:10:13.000Z,34,8-K,001-33653,081132465,"2.02,7.01,9.01",4635009,0,0,d8k.htm,CURRENT REPORT
0000035527-08-000079,2008-10-03,2008-10-01,2008-10-03T16:34:51.000Z,,4,,,,6340,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000035527-08-000078,2008-09-24,2008-09-23,2008-09-24T16:20:46.000Z,,4,,,,5046,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001193125-08-192569,2008-09-09,2008-09-09,2008-09-09T09:36:24.000Z,34,8-K,001-33653,081062109,"7.01,9.01",1984240,0,0,d8k.htm,CURRENT REPORT
0000035527-08-000077,2008-08-22,2008-08-20,2008-08-22T15:43:38.000Z,,4,,,,6766,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000950152-08-006528,2008-08-14,2008-06-30,2008-08-14T11:59:01.000Z,34,13F-HR,028-03158,081016587,,1148368,0,0,l32877ae13fvhr.txt,FIFTH THIRD BANCORP   13F-HR
0001193125-08-170163,2008-08-07,2008-06-30,2008-08-07T16:38:55.000Z,34,10-Q,001-33653,08999118,,2320033,0,0,d10q.htm,QUARTERLY REPORT
0000906318-08-000078,2008-07-24,,2008-07-24T15:07:00.000Z,34,SC 13G/A,005-18309,08968052,,33926,0,0,cinfin13ga72208.htm,SCHEDULE 13G/A
0000906318-08-000077,2008-07-24,2008-07-22,2008-07-24T14:57:03.000Z,,4,,,,9492,0,0,xslF345X03/primary_doc.xml,PRIMARY DOCUMENT
0001193125-08-154754,2008-07-22,2008-07-22,2008-07-22T06:47:28.000Z,34,8-K,001-33653,08962385,"2.02,7.01,9.01",4686853,0,0,d8k.htm,CURRENT REPORT
0000035527-08-000076,2008-07-03,2008-07-01,2008-07-03T07:19:20.000Z,,4,,,,5100,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0001193125-08-142277,2008-06-27,2007-12-31,2008-06-27T11:11:47.000Z,34,11-K,001-33653,08921092,,104850,0,0,d11k.htm,FORM 11-K
