accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000064040-24-000004,2024-01-03,2023-12-31,2024-01-03T18:44:47.000Z,,4,,,,18987,0,0,xslF345X05/wk-form4_1704325470.xml,FORM 4
0000064040-24-000002,2024-01-03,2023-12-31,2024-01-03T18:43:02.000Z,,4,,,,19044,0,0,xslF345X05/wk-form4_1704325372.xml,FORM 4
0000064040-23-000201,2023-12-07,2023-12-07,2023-12-07T16:10:17.000Z,34,8-K,001-01023,231472495,"5.02,9.01",163828,1,1,spgi-20231207.htm,8-K
0000064040-23-000199,2023-11-22,2019-08-22,2023-11-22T17:28:15.000Z,,4,,,,13342,0,0,xslF345X05/wk-form4_1700692083.xml,FORM 4
0000064040-23-000197,2023-11-17,2023-08-24,2023-11-17T17:11:22.000Z,,4,,,,17349,0,0,xslF345X05/wk-form4_1700259064.xml,FORM 4
0001950047-23-005018,2023-11-15,,2023-11-15T16:16:47.000Z,33,144,001-01023,231410798,,5011,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000195,2023-11-03,,2023-11-02T17:31:40.000Z,34,IRANNOTICE,001-01023,231373772,,16225,0,0,q32023irannotice.htm,IRANNOTICE
0000064040-23-000193,2023-11-02,2023-09-30,2023-11-02T17:21:57.000Z,34,10-Q,001-01023,231373678,,12759082,1,1,spgi-20230930.htm,10-Q
0000064040-23-000190,2023-11-02,2023-11-02,2023-11-02T07:10:49.000Z,34,8-K,001-01023,231370042,"2.02,7.01,9.01",1423219,1,1,spgi-20231102.htm,8-K
0000064040-23-000184,2023-10-02,2023-09-27,2023-10-02T16:06:01.000Z,34,8-K,001-01023,231299637,"5.03,9.01",417581,1,1,spgi-20230927.htm,8-K
0001193125-23-233470,2023-09-12,2023-09-12,2023-09-12T16:15:29.000Z,34,8-K,001-01023,231250254,"1.01,2.03,9.01",531291,1,1,d553716d8k.htm,8-K
0001193125-23-230835,2023-09-08,2023-09-07,2023-09-07T19:29:02.000Z,34,8-K,001-01023,231243461,"8.01,9.01",182292,1,1,d457964d8k.htm,8-K
0000064040-23-000179,2023-09-07,2023-09-05,2023-09-07T14:55:00.000Z,,4,,,,11446,0,0,xslF345X05/wk-form4_1694112891.xml,FORM 4
0000064040-23-000177,2023-09-07,2023-09-05,2023-09-07T14:50:54.000Z,,4,,,,9912,0,0,xslF345X05/wk-form4_1694112645.xml,FORM 4
0001193125-23-230142,2023-09-07,2023-09-07,2023-09-07T08:35:54.000Z,34,8-K,001-01023,231241039,9.01,258297,1,1,d505695d8k.htm,8-K
0001950047-23-003740,2023-09-05,,2023-09-05T19:07:56.000Z,33,144,001-01023,231237440,,9038,0,0,xsl144X01/primary_doc.xml,
0001950047-23-003709,2023-09-05,,2023-09-05T16:20:48.000Z,33,144,001-01023,231236045,,13095,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000175,2023-08-30,2023-08-28,2023-08-30T21:03:59.000Z,,4,,,,11446,0,0,xslF345X05/wk-form4_1693443828.xml,FORM 4
0001950047-23-003475,2023-08-28,,2023-08-28T17:33:21.000Z,33,144,001-01023,231217363,,12322,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000173,2023-08-23,2023-08-21,2023-08-23T12:55:57.000Z,,4,,,,11444,0,0,xslF345X05/wk-form4_1692809747.xml,FORM 4
0001950047-23-003314,2023-08-21,,2023-08-21T16:36:14.000Z,33,144,001-01023,231189633,,11638,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000171,2023-08-16,2023-08-14,2023-08-16T19:14:24.000Z,,4,,,,11447,0,0,xslF345X05/wk-form4_1692227654.xml,FORM 4
0000064040-23-000169,2023-08-15,2023-08-11,2023-08-15T17:20:31.000Z,,4,,,,14994,0,0,xslF345X05/wk-form4_1692134372.xml,FORM 4
0001950047-23-003044,2023-08-14,,2023-08-14T16:22:30.000Z,33,144,001-01023,231170667,,10954,0,0,xsl144X01/primary_doc.xml,
0001968582-23-000391,2023-08-11,,2023-08-11T16:08:30.000Z,33,144,001-01023,231164118,,6211,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000167,2023-08-09,2023-08-07,2023-08-09T18:26:02.000Z,,4,,,,11447,0,0,xslF345X05/wk-form4_1691619953.xml,FORM 4
0001950047-23-002815,2023-08-07,,2023-08-07T16:20:28.000Z,33,144,001-01023,231147897,,10858,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000165,2023-08-02,2023-07-31,2023-08-02T17:40:58.000Z,,4,,,,17950,0,0,xslF345X05/wk-form4_1691012445.xml,FORM 4
0000064040-23-000163,2023-08-02,2023-07-31,2023-08-02T17:35:03.000Z,,4,,,,11447,0,0,xslF345X05/wk-form4_1691012093.xml,FORM 4
0001972362-23-000536,2023-07-31,,2023-07-31T17:55:26.000Z,33,144,001-01023,231128815,,5406,0,0,xsl144X01/primary_doc.xml,
0001950047-23-002620,2023-07-31,,2023-07-31T16:56:12.000Z,33,144,001-01023,231128065,,9586,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000161,2023-07-27,,2023-07-27T17:01:28.000Z,34,IRANNOTICE,001-01023,231119281,,17291,0,0,q22023irannotice.htm,IRANNOTICE
0000064040-23-000159,2023-07-27,2023-06-30,2023-07-27T16:49:47.000Z,34,10-Q,001-01023,231119190,,12713575,1,1,spgi-20230630.htm,10-Q
0000064040-23-000156,2023-07-27,2023-07-27,2023-07-27T07:10:53.000Z,34,8-K,001-01023,231115279,"2.02,7.01,9.01",1452781,1,1,spgi-20230727.htm,8-K
0000064040-23-000154,2023-07-27,2023-07-24,2023-07-27T06:21:02.000Z,,4,,,,11447,0,0,xslF345X05/wk-form4_1690453255.xml,FORM 4
0001950047-23-002509,2023-07-24,,2023-07-24T17:28:19.000Z,33,144,001-01023,231105932,,8902,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000148,2023-07-19,2023-07-17,2023-07-19T10:17:23.000Z,,4,,,,11447,0,0,xslF345X05/wk-form4_1689776235.xml,FORM 4
0001950047-23-002376,2023-07-17,,2023-07-17T16:21:49.000Z,33,144,001-01023,231091868,,8218,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000146,2023-07-12,2023-07-10,2023-07-12T20:29:08.000Z,,4,,,,11447,0,0,xslF345X04/wk-form4_1689208140.xml,FORM 4
0001950047-23-002217,2023-07-10,,2023-07-10T16:33:21.000Z,33,144,001-01023,231080114,,7534,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000144,2023-07-06,2023-07-03,2023-07-06T16:46:28.000Z,,4,,,,11447,0,0,xslF345X04/wk-form4_1688676380.xml,FORM 4
0000950103-23-009936,2023-07-05,2022-07-01,2023-07-05T19:19:47.000Z,,4,,,,15851,0,0,xslF345X04/dp196424_4-draper.xml,FORM 4
