accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001127602-23-019843,2023-07-05,2023-07-03,2023-07-05T12:58:46.000Z,,4,,,,5950,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001127602-23-019841,2023-07-05,2023-07-03,2023-07-05T12:57:16.000Z,,4,,,,5977,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0000038777-23-000100,2023-06-30,2023-02-07,2023-06-30T14:51:35.000Z,34,8-K/A,001-09318,231061206,5.07,151075,1,1,ben-20230207.htm,8-K/A
0000038777-23-000097,2023-06-27,2022-12-31,2023-06-27T14:47:52.000Z,34,11-K,001-09318,231046698,,203259,0,0,form11-k401k123122.htm,11-K
0001127602-23-017195,2023-05-31,2023-05-30,2023-05-31T15:01:44.000Z,,4,,,,5974,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001127602-23-017193,2023-05-31,2023-05-30,2023-05-31T15:00:22.000Z,,4,,,,6434,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001127602-23-017191,2023-05-31,2023-05-30,2023-05-31T14:59:18.000Z,,4,,,,5947,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0000038777-23-000074,2023-05-12,2023-03-31,2023-05-12T11:01:53.000Z,34,13F-HR,028-00734,23913947,,4239755,0,0,xslForm13F_X02/primary_doc.xml,
0000038777-23-000073,2023-05-10,,2023-05-10T12:03:02.000Z,,SC 13G/A,,,,234191,0,0,appl23a2_.htm,
0001104659-23-055147,2023-05-02,2023-04-28,2023-05-02T18:53:26.000Z,34,4,811-23492,23881065,,12987,0,0,xslF345X04/tm2314416-1_4seq1.xml,OWNERSHIP DOCUMENT
0000038777-23-000072,2023-05-01,2023-03-31,2023-05-01T08:56:01.000Z,34,10-Q,001-09318,23870412,,10553736,1,1,ben-20230331.htm,10-Q
0000038777-23-000071,2023-05-01,2023-05-01,2023-05-01T08:39:07.000Z,34,8-K,001-09318,23870360,"2.02,7.01,9.01",979236,1,1,ben-20230501.htm,8-K
0001127602-23-012133,2023-04-04,2023-04-03,2023-04-04T15:19:42.000Z,,4,,,,5949,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001127602-23-012127,2023-04-04,2023-04-03,2023-04-04T15:17:47.000Z,,4,,,,6436,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
