accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001633917-19-000115,2019-04-24,2019-04-24,2019-04-24T16:30:47.000Z,34,8-K,001-36859,19764209,"2.02,9.01",712474,0,0,pypl8-kq12019.htm,8-K
0001193125-19-102858,2019-04-10,,2019-04-10T16:34:03.000Z,34,DEFA14A,001-36859,19741988,,536703,0,0,d652966ddefa14a.htm,DEFA14A
0001193125-19-102854,2019-04-10,2019-05-22,2019-04-10T16:32:21.000Z,34,DEF 14A,001-36859,19741975,,20548057,0,0,d651677ddef14a.htm,DEF 14A
0001633917-19-000111,2019-04-09,2019-04-09,2019-04-09T16:38:58.000Z,34,8-K,001-36859,19739859,"2.02,7.01",107369,0,0,a8-kopexreclassification20.htm,8-K
0001633917-19-000109,2019-04-03,2019-04-01,2019-04-03T17:57:07.000Z,,4,,,,22367,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000107,2019-04-03,2019-04-01,2019-04-03T17:55:17.000Z,,4,,,,18619,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000105,2019-04-03,2019-04-01,2019-04-03T17:53:10.000Z,,4,,,,15283,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000103,2019-04-03,2019-04-01,2019-04-03T17:50:55.000Z,,4,,,,16517,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000101,2019-04-03,2019-04-01,2019-04-03T17:48:05.000Z,,4,,,,16477,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000099,2019-04-03,2019-04-01,2019-04-03T17:43:40.000Z,,4,,,,18044,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000097,2019-03-29,2019-03-20,2019-03-29T19:42:40.000Z,,3,,,,7766,0,0,xslF345X02/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000092,2019-03-11,2019-03-07,2019-03-11T18:19:33.000Z,,4,,,,25092,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000090,2019-03-05,2019-03-01,2019-03-05T21:46:36.000Z,,4,,,,26368,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000088,2019-03-05,2019-03-01,2019-03-05T21:42:03.000Z,,4,,,,21120,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000086,2019-03-05,2019-03-01,2019-03-05T21:38:54.000Z,,4,,,,19124,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000084,2019-03-05,2019-03-01,2019-03-05T21:35:35.000Z,,4,,,,29747,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000082,2019-03-05,2019-03-01,2019-03-05T21:33:02.000Z,,4,,,,16416,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000080,2019-03-05,2019-03-01,2019-03-05T21:30:05.000Z,,4,,,,20204,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000078,2019-03-05,2019-03-01,2019-03-05T21:26:43.000Z,,4,,,,27600,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000076,2019-03-05,2019-03-01,2019-03-05T21:23:51.000Z,,4,,,,24861,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000074,2019-03-05,2019-03-01,2019-03-05T21:18:38.000Z,,4,,,,23857,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000072,2019-02-28,2019-02-20,2019-02-28T18:12:25.000Z,,3,,,,11347,0,0,xslF345X02/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000068,2019-02-22,2019-02-20,2019-02-22T18:11:28.000Z,,4,,,,14797,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000066,2019-02-21,2019-02-14,2019-02-21T16:39:45.000Z,34,8-K,001-36859,19622414,5.02,18354,0,0,a8-kmb.htm,8-K (MARINO RETIREMENT)
0001633917-19-000063,2019-02-20,2019-02-15,2019-02-20T19:07:31.000Z,,4,,,,18530,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000061,2019-02-20,2019-02-15,2019-02-20T19:03:50.000Z,,4,,,,13939,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000059,2019-02-20,2019-02-15,2019-02-20T19:01:33.000Z,,4,,,,15303,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000057,2019-02-20,2019-02-15,2019-02-20T18:58:26.000Z,,4,,,,16522,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000055,2019-02-20,2019-02-15,2019-02-20T18:54:49.000Z,,4,,,,14792,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000053,2019-02-20,2019-02-15,2019-02-20T18:52:13.000Z,,4,,,,12283,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000051,2019-02-20,2019-02-15,2019-02-20T18:49:40.000Z,,4,,,,14786,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000049,2019-02-20,2019-02-15,2019-02-20T18:46:17.000Z,,4,,,,13375,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0000315066-19-001243,2019-02-13,,2019-02-13T12:00:21.000Z,34,SC 13G/A,005-89275,19595032,,8460,0,0,filing.txt,
0000932471-19-005744,2019-02-12,,2019-02-11T17:36:29.000Z,34,SC 13G/A,005-89275,19586730,,34115,0,0,paypalholdingsinc.htm,
0001633917-19-000047,2019-02-11,2019-02-07,2019-02-11T17:54:06.000Z,,4,,,,15195,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000045,2019-02-08,2018-12-31,2019-02-08T21:08:11.000Z,,5,,,,4315,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000043,2019-02-07,2018-12-31,2019-02-07T16:47:58.000Z,34,10-K,001-36859,19575742,,15100072,1,0,pypl201810-k.htm,10-K
0001633917-19-000041,2019-02-06,2019-02-04,2019-02-06T17:29:11.000Z,,4,,,,27056,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0000215457-19-004745,2019-02-06,,2019-02-06T15:03:13.000Z,34,SC 13G/A,005-89275,19571015,,13585,0,0,us70450y1038_020519.txt,
0001633917-19-000039,2019-02-05,2019-02-01,2019-02-05T18:27:40.000Z,,4,,,,13951,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000037,2019-02-05,2019-02-01,2019-02-05T18:25:01.000Z,,4,,,,18933,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000035,2019-02-05,2019-02-01,2019-02-05T18:21:23.000Z,,4,,,,16982,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000032,2019-01-30,2019-01-30,2019-01-30T16:26:29.000Z,34,8-K,001-36859,19552220,"2.02,9.01",894205,0,0,pypl8-kq42018.htm,8-K
0001633917-19-000030,2019-01-25,2019-01-16,2019-01-25T18:29:28.000Z,,3/A,,,,6092,0,0,xslF345X02/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000024,2019-01-25,2019-01-16,2019-01-25T17:23:52.000Z,,3/A,,,,2919,0,0,xslF345X02/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000021,2019-01-18,2019-01-16,2019-01-18T17:27:17.000Z,,4,,,,5319,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000019,2019-01-18,2019-01-16,2019-01-18T17:00:59.000Z,,3,,,,3461,0,0,xslF345X02/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000016,2019-01-18,2019-01-16,2019-01-18T16:35:11.000Z,34,8-K,001-36859,19533542,"5.02,5.03,9.01",168362,0,0,messemer8-kxdirectorappoin.htm,8-K
0001633917-19-000014,2019-01-04,2018-10-17,2019-01-04T20:05:53.000Z,,4,,,,6690,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000012,2019-01-04,2019-01-02,2019-01-04T20:00:31.000Z,,4,,,,5199,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000010,2019-01-04,2019-01-02,2019-01-04T19:54:56.000Z,,4,,,,5200,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000008,2019-01-04,2019-01-02,2019-01-04T19:10:41.000Z,,4,,,,4888,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000006,2019-01-04,2019-01-02,2019-01-04T18:46:51.000Z,,4,,,,4922,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000004,2019-01-04,2019-01-02,2019-01-04T18:27:29.000Z,,4,,,,4889,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-19-000002,2019-01-04,2019-01-02,2019-01-04T18:02:43.000Z,,4,,,,4910,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000236,2018-12-31,2018-12-27,2018-12-31T17:14:55.000Z,,4,,,,30028,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000234,2018-12-18,2018-12-04,2018-12-18T18:36:50.000Z,,4,,,,17780,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000231,2018-12-11,2018-12-07,2018-12-11T18:39:53.000Z,,4,,,,15199,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000229,2018-12-04,2018-12-01,2018-12-04T18:20:35.000Z,,4,,,,14421,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000227,2018-11-30,2018-11-28,2018-11-30T17:10:21.000Z,,4,,,,31723,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001193125-18-334629,2018-11-27,2018-11-26,2018-11-27T09:03:06.000Z,34,8-K,001-36859,181202053,"1.01,2.03,9.01",672478,0,0,d657460d8k.htm,8-K
0001633917-18-000223,2018-11-20,2018-11-16,2018-11-20T18:18:28.000Z,,4,,,,20450,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000221,2018-11-09,2018-11-07,2018-11-09T19:18:59.000Z,,4,,,,15198,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0000000000-18-034941,2018-11-09,,2018-11-09T08:15:30.000Z,,UPLOAD,,,,36291,0,0,filename1.pdf,
0001633917-18-000217,2018-11-02,2018-10-31,2018-11-02T17:40:24.000Z,,4,,,,28083,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000215,2018-10-31,2018-10-29,2018-10-31T19:54:38.000Z,,4,,,,15405,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000213,2018-10-30,2018-10-26,2018-10-30T20:26:58.000Z,,4,,,,16079,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000211,2018-10-30,2018-10-26,2018-10-30T19:19:16.000Z,,4,,,,15718,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000209,2018-10-30,2018-10-26,2018-10-30T19:15:57.000Z,,4,,,,23518,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000207,2018-10-30,2018-10-26,2018-10-30T19:11:44.000Z,,4,,,,25889,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001193125-18-305400,2018-10-23,,2018-10-23T17:07:15.000Z,33,S-3ASR,333-227949,181134669,,291699,0,0,d607746ds3asr.htm,S-3ASR
0001193125-18-305365,2018-10-23,,2018-10-23T17:02:27.000Z,33,S-8,333-227947,181134637,,277607,0,0,d635718ds8.htm,S-8
0001633917-18-000205,2018-10-23,,2018-10-23T16:33:35.000Z,,CORRESP,,,,32962,0,0,filename1.htm,
0001633917-18-000203,2018-10-23,2018-09-30,2018-10-23T16:22:49.000Z,34,10-Q,001-36859,181134390,,10636841,1,0,pypl10-qq32018.htm,10-Q
0001633917-18-000200,2018-10-18,2018-10-18,2018-10-18T16:26:11.000Z,34,8-K,001-36859,181128563,"2.02,9.01",818517,0,0,pypl8-kq32018.htm,8-K
0001633917-18-000198,2018-10-17,2018-10-15,2018-10-17T18:18:34.000Z,,4,,,,21931,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000194,2018-10-01,2018-09-27,2018-10-01T19:31:12.000Z,,4,,,,26826,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000192,2018-09-18,2018-09-15,2018-09-18T20:11:42.000Z,,4,,,,17350,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000190,2018-09-07,,2018-09-07T13:07:13.000Z,,CORRESP,,,,56307,0,0,filename1.htm,
0001633917-18-000188,2018-09-05,2018-09-01,2018-09-05T19:01:54.000Z,,4,,,,14423,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000186,2018-08-31,2018-08-29,2018-08-31T19:11:30.000Z,,4,,,,26810,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0000000000-18-026450,2018-08-24,,2018-08-24T11:23:03.000Z,,UPLOAD,,,,143996,0,0,filename1.pdf,
0001633917-18-000184,2018-08-02,2018-07-27,2018-08-02T17:37:55.000Z,,4,,,,28182,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000182,2018-08-02,,2018-08-02T17:08:56.000Z,33,S-8,333-226532,18989402,,241192,0,0,forms-8projectseychelles.htm,S-8
0001633917-18-000179,2018-07-31,2018-07-27,2018-07-31T19:22:36.000Z,,4,,,,25645,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000177,2018-07-31,2018-07-27,2018-07-31T19:13:04.000Z,,4,,,,18489,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000175,2018-07-31,2018-07-27,2018-07-31T19:04:09.000Z,,4,,,,20097,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000173,2018-07-31,2018-07-27,2018-07-31T18:53:20.000Z,,4,,,,17770,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000171,2018-07-26,2018-06-30,2018-07-26T16:29:43.000Z,34,10-Q,001-36859,18972098,,10404538,1,0,pypl10-qq22018.htm,10-Q
0001633917-18-000169,2018-07-25,2018-07-25,2018-07-25T16:21:36.000Z,34,8-K,001-36859,18968931,"2.02,9.01",821773,0,0,pypl8-kq22018.htm,8-K
0001633917-18-000164,2018-07-19,2018-07-17,2018-07-19T17:57:25.000Z,,4,,,,21938,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000162,2018-07-17,2018-07-15,2018-07-17T17:44:24.000Z,,4,,,,19642,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000160,2018-07-03,2018-07-02,2018-07-03T16:48:53.000Z,34,8-K,001-36859,18938062,2.01,24531,0,0,pyplform8-kclosing8xk.htm,8-K
0001633917-18-000158,2018-07-03,2018-06-29,2018-07-03T15:34:51.000Z,,4,,,,23640,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000155,2018-06-19,2018-06-15,2018-06-19T18:44:06.000Z,,4,,,,11055,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000152,2018-06-14,,2018-06-14T16:32:04.000Z,33,S-8,333-225625,18899527,,118594,0,0,pyplforms-8xequityplanande.htm,S-8
0001633917-18-000151,2018-06-14,,2018-06-14T16:25:34.000Z,33,S-8,333-225623,18899442,,256424,0,0,forms-8jetlorestockplan.htm,S-8
0001633917-18-000142,2018-06-04,2018-06-01,2018-06-04T17:19:19.000Z,,4,,,,14458,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000140,2018-06-04,2018-05-31,2018-06-04T17:16:57.000Z,,4,,,,25226,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000137,2018-05-25,2018-05-23,2018-05-25T18:07:50.000Z,,4,,,,4870,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000135,2018-05-25,2018-05-23,2018-05-25T18:01:52.000Z,,4,,,,4869,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000133,2018-05-25,2018-05-23,2018-05-25T17:59:25.000Z,,4,,,,4900,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000130,2018-05-25,2018-05-23,2018-05-25T17:48:37.000Z,,4,,,,4880,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000128,2018-05-25,2018-05-23,2018-05-25T17:46:05.000Z,,4,,,,4857,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000126,2018-05-25,2018-05-23,2018-05-25T17:43:57.000Z,,4,,,,4903,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000123,2018-05-25,2018-02-15,2018-05-25T17:33:43.000Z,,4,,,,8821,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000121,2018-05-25,2018-05-23,2018-05-25T17:29:06.000Z,,4,,,,4885,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000119,2018-05-25,2018-05-23,2018-05-25T17:26:03.000Z,,4,,,,4891,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000117,2018-05-25,2018-05-23,2018-05-25T17:21:56.000Z,,4,,,,4873,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000115,2018-05-25,2018-05-23,2018-05-25T16:45:24.000Z,34,8-K,001-36859,18862160,"5.02,5.07,9.01",353258,0,0,a8-k2018annualmeetingofsto.htm,8-K
0001633917-18-000110,2018-05-17,2018-05-15,2018-05-17T16:14:13.000Z,,4,,,,19137,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000108,2018-05-17,2018-05-15,2018-05-17T16:05:16.000Z,,4,,,,17422,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000106,2018-05-03,2018-05-01,2018-05-03T18:14:26.000Z,,4,,,,26809,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000104,2018-05-01,2018-04-27,2018-05-01T16:48:00.000Z,,4,,,,17162,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000102,2018-05-01,2018-04-27,2018-05-01T16:42:50.000Z,,4,,,,16892,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000100,2018-05-01,2018-04-27,2018-05-01T16:37:05.000Z,,4,,,,14803,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000098,2018-05-01,2018-04-27,2018-05-01T16:29:15.000Z,,4,,,,29068,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000096,2018-04-26,2018-03-31,2018-04-26T16:23:34.000Z,34,10-Q,001-36859,18778894,,8829598,1,0,pypl10-qq12018.htm,10-Q
0001633917-18-000094,2018-04-25,2018-04-25,2018-04-25T16:24:05.000Z,34,8-K,001-36859,18774651,"2.02,9.01",713322,0,0,pypl8-kq12018.htm,8-K
0001193125-18-115560,2018-04-12,,2018-04-12T16:19:02.000Z,34,DEFA14A,001-36859,18752293,,410743,0,0,d493055ddefa14a.htm,DEFINITIVE ADDITIONAL MATERIALS
0001193125-18-115555,2018-04-12,2018-05-23,2018-04-12T16:17:07.000Z,34,DEF 14A,001-36859,18752276,,21092881,0,0,d511293ddef14a.htm,DEF 14A
0001633917-18-000090,2018-04-10,2018-04-10,2018-04-10T16:19:04.000Z,34,8-K,001-36859,18748205,7.01,101703,0,0,a8-kxmetrics.htm,8-K
0001633917-18-000088,2018-04-03,2018-03-29,2018-04-03T16:14:19.000Z,34,8-K,001-36859,18733507,2.03,19310,0,0,a8-kx364xdayfacilitydrawdo.htm,8-K
0001633917-18-000086,2018-04-02,2018-03-29,2018-04-02T18:03:54.000Z,,4,,,,36900,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000084,2018-04-02,2018-04-01,2018-04-02T17:52:35.000Z,,4,,,,16615,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000082,2018-04-02,2018-04-01,2018-04-02T17:47:41.000Z,,4,,,,15209,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000080,2018-04-02,2018-04-01,2018-04-02T17:41:07.000Z,,4,,,,15275,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000078,2018-04-02,2018-04-01,2018-04-02T17:34:04.000Z,,4,,,,24177,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000076,2018-04-02,2018-04-01,2018-04-02T17:27:45.000Z,,4,,,,15265,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000074,2018-04-02,2018-04-01,2018-04-02T17:22:18.000Z,,4,,,,19641,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000071,2018-03-05,2018-03-01,2018-03-05T17:59:01.000Z,,4,,,,30792,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000069,2018-03-05,2018-03-01,2018-03-05T17:52:07.000Z,,4,,,,25450,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000067,2018-03-05,2018-03-01,2018-03-05T17:46:11.000Z,,4,,,,21416,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000065,2018-03-05,2018-03-01,2018-03-05T17:41:39.000Z,,4,,,,23208,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000063,2018-03-05,2018-03-01,2018-03-05T17:36:48.000Z,,4,,,,28691,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000061,2018-03-05,2018-03-01,2018-03-05T17:32:24.000Z,,4,,,,13565,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000059,2018-03-05,2018-03-01,2018-03-05T17:28:11.000Z,,4,,,,21483,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000057,2018-03-05,2018-03-01,2018-03-05T17:20:10.000Z,,4,,,,19072,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000055,2018-03-01,2018-02-28,2018-03-01T18:31:17.000Z,,4,,,,29454,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000053,2018-03-01,2018-02-27,2018-03-01T16:18:44.000Z,,4,,,,17362,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000051,2018-02-23,2018-02-09,2018-02-23T19:54:54.000Z,,4,,,,7384,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000049,2018-02-20,2018-02-15,2018-02-20T18:05:32.000Z,,4,,,,21020,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000047,2018-02-20,2018-02-15,2018-02-20T17:57:47.000Z,,4,,,,15665,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000045,2018-02-20,2018-02-15,2018-02-20T17:53:05.000Z,,4,,,,16918,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000043,2018-02-20,2018-02-15,2018-02-20T17:47:02.000Z,,4,,,,16995,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000041,2018-02-20,2018-02-15,2018-02-20T17:41:41.000Z,,4,,,,18928,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000039,2018-02-20,2018-02-15,2018-02-20T17:34:39.000Z,,4,,,,11166,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000037,2018-02-20,2018-02-15,2018-02-20T17:16:45.000Z,,4,,,,15176,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000035,2018-02-20,2018-02-15,2018-02-20T17:10:15.000Z,,4,,,,16384,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000033,2018-02-15,2018-02-09,2018-02-15T16:12:06.000Z,34,8-K,001-36859,18617817,2.03,19327,0,0,a8-kx364xdayfacilitydrawdo.htm,8-K
0000080255-18-002603,2018-02-14,,2018-02-14T14:09:57.000Z,34,SC 13G/A,005-89275,,,6973,0,0,pypl13gadec17.txt,
0000315066-18-001484,2018-02-13,,2018-02-13T09:44:08.000Z,34,SC 13G,005-89275,18600060,,9240,0,0,filing.txt,
0001193125-18-040402,2018-02-12,,2018-02-12T17:26:05.000Z,34,SC 13G/A,005-89275,18597688,,35378,0,0,d531827dsc13ga.htm,SC 13G/A
0000932471-18-004111,2018-02-09,,2018-02-09T13:46:13.000Z,34,SC 13G/A,005-89275,18590517,,45175,0,0,paypalholdingsinc.htm,
0001633917-18-000029,2018-02-07,2017-12-31,2018-02-07T16:32:44.000Z,34,10-K,001-36859,18581539,,15663879,1,0,pypl201710-k.htm,10-K
0001633917-18-000027,2018-02-06,2018-02-02,2018-02-06T16:38:31.000Z,,4,,,,15584,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000025,2018-02-06,2018-02-02,2018-02-06T16:34:06.000Z,,4,,,,17283,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000023,2018-02-06,2018-02-02,2018-02-06T16:29:08.000Z,,4,,,,13620,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000021,2018-02-06,2018-02-02,2018-02-06T16:23:50.000Z,,4,,,,14597,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0000215457-18-004647,2018-02-01,,2018-02-01T09:27:00.000Z,34,SC 13G,005-89275,18565108,,13571,0,0,us70450y1038_013118.txt,
0001633917-18-000018,2018-01-31,2018-01-31,2018-01-31T16:32:01.000Z,34,8-K,001-36859,18563154,"2.02,9.01",886948,0,0,pypl8-kq42017.htm,8-K
0001193125-18-013366,2018-01-18,2018-01-12,2018-01-18T16:24:55.000Z,34,8-K,001-36859,18534233,"5.03,9.01",119684,0,0,d519493d8k.htm,FORM 8-K
0001633917-18-000015,2018-01-17,2018-01-15,2018-01-17T16:21:11.000Z,,4,,,,21032,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000013,2018-01-10,2018-01-08,2018-01-10T16:43:17.000Z,34,8-K,001-36859,18521959,5.02,18313,0,0,a8-ktb.htm,8-K
0001633917-18-000010,2018-01-04,2018-01-02,2018-01-04T18:23:31.000Z,,4,,,,4916,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
0001633917-18-000008,2018-01-04,2018-01-02,2018-01-04T18:16:28.000Z,,4,,,,4887,0,0,xslF345X03/edgardoc.xml,PRIMARY DOCUMENT
