accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001179110-15-008330,2015-05-21,2015-05-19,2015-05-21T16:46:11.000Z,,4,,,,10730,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-008329,2015-05-21,2015-05-19,2015-05-21T16:45:59.000Z,,4,,,,5481,0,0,xslF345X03/edgar.xml,FORM 4 -
0000950123-15-005969,2015-05-14,2015-03-31,2015-05-14T15:03:39.000Z,34,13F-HR,028-00139,15862300,,4030960,0,0,xslForm13F_X02/primary_doc.xml,
0000820027-15-000064,2015-05-04,2015-03-31,2015-05-04T16:20:42.000Z,34,10-Q,001-32525,15828694,,72734321,1,0,amp03312015.htm,10-Q
0001179110-15-006942,2015-05-01,2015-04-29,2015-05-01T16:53:36.000Z,,4,,,,5951,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006941,2015-05-01,2015-04-29,2015-05-01T16:53:28.000Z,,4,,,,6017,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006940,2015-05-01,2015-04-29,2015-05-01T16:53:19.000Z,,4,,,,5929,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006939,2015-05-01,2015-04-29,2015-05-01T16:53:08.000Z,,4,,,,5935,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006938,2015-05-01,2015-04-29,2015-05-01T16:52:59.000Z,,4,,,,5925,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006937,2015-05-01,2015-04-29,2015-05-01T16:52:49.000Z,,4,,,,5951,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006936,2015-05-01,2015-04-29,2015-05-01T16:52:40.000Z,,4,,,,6003,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-15-006935,2015-05-01,2015-04-29,2015-05-01T16:52:29.000Z,,4,,,,5926,0,0,xslF345X03/edgar.xml,FORM 4 -
0001104659-15-032510,2015-04-30,2015-04-29,2015-04-30T16:06:15.000Z,34,8-K,001-32525,15818487,5.07,51490,0,0,a15-10430_18k.htm,8-K
0001104659-15-030025,2015-04-24,,2015-04-24T12:48:47.000Z,33,S-3ASR,333-203606,15790945,,2657388,0,0,a15-9586_1s3asr.htm,S-3ASR
0001104659-15-029352,2015-04-22,2015-04-22,2015-04-22T16:07:38.000Z,34,8-K,001-32525,15785700,"2.02,9.01",7742912,0,0,a15-9389_18k.htm,8-K
